created_at,text,coordinates,hashtags
2020-05-24 21:46:12,"Ciudad tranquila
.
#cdmx #cdmx_walk #cdmx_entrecalles #mexishoots #mexico #ig_mexico #ig_cdmx #ciudad #city #urbano… https://t.co/EwKnWjtsMM","{'type': 'Point', 'coordinates': [-99.1694, 19.4125]}","[{'text': 'cdmx', 'indices': [19, 24]}, {'text': 'cdmx_walk', 'indices': [25, 35]}, {'text': 'cdmx_entrecalles', 'indices': [36, 53]}, {'text': 'mexishoots', 'indices': [54, 65]}, {'text': 'mexico', 'indices': [66, 73]}, {'text': 'ig_mexico', 'indices': [74, 84]}, {'text': 'ig_cdmx', 'indices': [85, 93]}, {'text': 'ciudad', 'indices': [94, 101]}, {'text': 'city', 'indices': [102, 107]}, {'text': 'urbano', 'indices': [108, 115]}]"
2020-05-24 21:46:13,It be so interesting when he be airing out on Twitter. No tweet be in reference to the one before. (In my head) 😂😂😂😂,,[]
2020-05-24 21:46:17,@Tamedamus @Chivas @ClubAmerica @MiCanal5 @TUDNMEX Cómo quedó?,,[]
2020-05-24 21:46:17,@business @Laurie_Garrett And US Citizens will breeze right though without a quarantine.,,[]
2020-05-24 21:46:17,Creo que es la primera vez que estoy de acuerdo con este señor.,,[]
2020-05-24 21:46:18,@DianaQro A ver si tienes algo afín a mi perfil por favor. 😃,,[]
2020-05-24 21:46:19,@cornudofeliz109 Yo,,[]
2020-05-24 21:46:19,"@QuiqueOrtega Si claro todo trabajo debe ser remunerado, el tema aquí creo es el precio de las escuelas actualmente… https://t.co/izW8lzX8GB",,[]
2020-05-24 21:46:19,muéstrenme sus escuchados recientemente https://t.co/JN919MXGvJ,,[]
2020-05-24 21:46:21,how you got 10 ppl at a wedding and you can’t even be on time? you barley have friends as it is.,,[]
2020-05-24 21:46:21,@gmztenorio1 Yo estoy muy enamorada de ti. ❤️,,[]
2020-05-24 21:46:22,"Life is but a dream #onlyfansnewbie 

Join me for a bit of heaven on earth. 
                        ❌❌❌

Check the… https://t.co/wGY5fAU1yr",,"[{'text': 'onlyfansnewbie', 'indices': [20, 35]}]"
2020-05-24 21:46:23,@nothighfr Cliffstone,,[]
2020-05-24 21:46:23,¿Que sigue después de la universidad? Por el C.P. Adrian Chaparro presidente municipal de Pueblo Nuevo.… https://t.co/3N019eSKJv,,[]
2020-05-24 21:46:24,🤬🤬🤬,,[]
2020-05-24 21:46:26,@joejonas Can we have a new @jonasbrothers song every week?,,[]
2020-05-24 21:46:29,"- Mi amigo: Si vámonos a Valle jalo machin... 🤪

- Su novia: A donde que? 😡

-Mi amigo: “No a ningún lado bonita” 😅😅😅😅😅😅😅

Yo: 😮/",,[]
2020-05-24 21:46:29,https://t.co/dXIQ2HlPft,,[]
2020-05-24 21:46:29,@JSamMorales1 @duendecallejero @DanCampos @christianbleu Jajajaja. Eso me pasa por hocicón,,[]
2020-05-24 21:46:29,#Difunde. ¡Tu colaboración es importante! Alguien podría tener un dato que ayude a encontrarle. Si conoces o… https://t.co/pY5hIqgdT3,,"[{'text': 'Difunde', 'indices': [0, 8]}]"
2020-05-24 21:46:31,They not social distancing,,[]
2020-05-24 21:46:32,Hubo muchas fiestas este fin,,[]
2020-05-24 21:46:34,Así mi domingo. https://t.co/ZECDjnoqvI,,[]
2020-05-24 21:46:35,I love this 💜💜💜,,[]
2020-05-24 21:46:37,Jajajaj mega siii!! 💙,,[]
2020-05-24 21:46:37,@neoliberalover Y la investigación de EPN y su familia... y la de Bartlett Jr. ¿Ya  van a meter a la cárcel a todos… https://t.co/4dm4O0AQfH,,[]
2020-05-24 21:46:39,"@lismar31233 @art_hass @sethmeyers @sarahcpr Yep ! That's what my parents
called it, too ! Could someone please pas… https://t.co/xUVkYzUPGP",,[]
2020-05-24 21:46:40,@VeroRafaToluca Yo si quiero,,[]
2020-05-24 21:46:40,Hola 🤓 https://t.co/RQ922Sw3aP,,[]
2020-05-24 21:46:41,Días de cuarentena  🥺🥺 https://t.co/5cPBbDaiGF,,[]
